0.036,0.177,0.304,0.065,0.000,0.054,2.345,6.307,0.363,0.000,0.038,1.011,9.322,0.211,0.000,0.000,0.000,0.171,0.034,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.049,0.260,0.544,0.068,0.000,0.080,8.493,12.649,0.205,0.000,0.000,0.887,1.911,0.155,0.045,0.000,0.000,0.000,0.055,0.000,
0.000,0.000,0.000,0.000,0.000,0.049,0.260,0.544,0.068,0.000,0.080,8.493,12.649,0.205,0.000,0.000,0.887,1.911,0.155,0.045,0.000,0.000,0.000,0.055,0.000,
0.000,0.140,2.256,0.244,0.044,0.000,0.133,0.203,0.150,0.000,0.000,0.182,8.743,0.354,0.000,0.000,0.187,2.545,0.384,0.089,0.000,0.118,0.051,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.038,0.000,0.045,0.187,9.253,0.198,0.053,0.000,0.140,2.256,0.244,0.044,0.000,0.133,0.203,0.150,0.000,
0.042,0.071,0.059,0.000,0.000,0.174,0.263,0.507,0.275,0.000,1.111,3.591,16.104,0.544,0.036,0.000,0.157,0.220,0.157,0.040,0.000,0.000,0.000,0.000,0.050,
0.042,0.071,0.059,0.000,0.000,0.174,0.263,0.507,0.275,0.000,1.111,3.591,16.104,0.544,0.036,0.000,0.157,0.220,0.157,0.040,0.000,0.000,0.000,0.000,0.050,
0.049,0.234,0.904,0.051,0.000,0.000,0.322,0.352,0.068,0.000,0.049,4.160,7.392,0.095,0.000,0.000,0.074,0.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.040,0.070,0.193,0.000,0.000,0.045,4.331,7.229,0.100,0.000,0.049,0.234,0.904,0.051,0.000,0.000,0.322,0.352,0.068,0.000,
0.000,0.038,0.000,0.000,0.000,0.000,0.036,0.077,0.000,0.000,2.554,0.220,11.819,1.154,0.306,0.215,0.161,1.009,0.585,0.141,0.000,0.000,0.000,0.000,0.000,
0.000,0.038,0.000,0.000,0.000,0.000,0.036,0.077,0.000,0.000,2.554,0.220,11.819,1.154,0.306,0.215,0.161,1.009,0.585,0.141,0.000,0.000,0.000,0.000,0.000,
0.055,4.720,0.583,0.000,0.000,0.000,0.238,0.225,0.057,0.000,0.096,2.096,2.098,0.040,0.079,0.051,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.156,0.144,0.000,0.051,0.192,12.543,2.242,0.161,0.000,0.055,4.720,0.583,0.000,0.000,0.000,0.238,0.225,0.057,
0.000,0.077,0.150,0.000,0.000,0.120,0.311,6.429,0.491,0.036,0.000,0.519,12.420,0.247,0.073,0.000,0.064,0.052,0.000,0.000,0.000,0.000,0.038,0.000,0.000,
0.000,0.077,0.150,0.000,0.000,0.120,0.311,6.429,0.491,0.036,0.000,0.519,12.420,0.247,0.073,0.000,0.064,0.052,0.000,0.000,0.000,0.000,0.038,0.000,0.000,
0.000,0.333,0.227,0.067,0.000,0.000,2.745,7.568,0.175,0.000,0.040,0.873,10.172,0.107,0.046,0.000,0.052,0.197,0.115,0.000,0.000,0.000,0.057,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,5.076,0.450,0.000,0.061,0.000,0.333,0.227,0.067,0.000,0.000,2.745,7.568,0.175,
0.000,0.046,0.084,0.160,0.000,0.000,0.065,1.538,1.536,0.000,0.000,0.000,2.778,0.717,0.000,0.000,0.000,0.000,0.057,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.036,0.000,0.000,0.000,0.000,0.099,0.149,0.094,0.000,0.101,1.997,9.666,0.233,0.000,0.000,5.087,2.944,0.162,0.000,0.046,0.084,0.160,0.000,0.000,
0.042,0.000,3.265,0.850,0.000,0.000,0.133,0.183,0.078,0.074,0.081,5.166,7.800,0.107,0.073,0.036,0.317,0.707,0.079,0.000,0.000,0.000,0.047,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.205,0.169,0.000,0.042,0.000,3.265,0.850,0.000,0.000,0.133,0.183,0.078,0.074,0.081,5.166,7.800,0.107,0.073,
0.000,0.066,0.200,0.060,0.000,0.000,2.957,0.823,0.085,0.000,0.000,1.028,11.087,0.079,0.000,0.000,0.000,0.043,0.069,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.066,0.200,0.060,0.000,0.000,2.957,0.823,0.085,0.000,0.000,1.028,11.087,0.079,0.000,0.000,0.000,0.043,0.069,0.000,0.000,0.000,0.000,0.000,0.000,
0.042,0.137,0.344,0.050,0.000,0.000,0.085,0.074,0.036,0.046,0.000,0.426,3.572,0.107,0.073,0.000,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.119,0.541,0.058,0.000,0.000,0.637,14.817,0.402,0.000,0.042,0.137,0.344,0.050,0.000,0.000,0.085,0.074,0.036,0.046,
0.000,0.000,0.103,0.068,0.049,0.074,0.000,0.156,0.097,0.000,0.000,0.000,0.807,0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.061,0.090,0.071,0.036,0.000,0.355,3.026,0.801,0.067,0.000,0.316,22.371,0.525,0.091,0.000,0.000,0.103,0.068,0.049,0.074,0.000,0.156,0.097,0.000,
0.047,0.000,0.000,0.000,0.000,0.000,0.138,1.103,0.384,0.053,0.000,1.126,21.154,0.723,0.062,0.000,0.174,0.361,0.181,0.000,0.000,0.000,0.000,0.040,0.000,
0.047,0.000,0.000,0.000,0.000,0.000,0.138,1.103,0.384,0.053,0.000,1.126,21.154,0.723,0.062,0.000,0.174,0.361,0.181,0.000,0.000,0.000,0.000,0.040,0.000,
0.000,0.049,1.383,6.880,0.713,0.000,0.152,1.963,2.449,0.222,0.000,0.085,6.506,0.431,0.049,0.000,0.000,0.040,0.068,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.038,0.154,0.156,0.063,0.000,0.049,1.383,6.880,0.713,0.051,0.152,1.963,2.449,0.222,0.038,0.085,6.506,0.431,0.049,0.000,
0.066,0.074,0.144,0.125,0.000,0.000,0.215,3.250,0.680,0.000,0.000,0.217,16.370,0.429,0.049,0.000,0.763,2.230,0.102,0.060,0.000,0.000,0.130,0.000,0.000,
0.066,0.074,0.144,0.125,0.000,0.000,0.215,3.250,0.680,0.000,0.000,0.217,16.370,0.429,0.049,0.000,0.763,2.230,0.102,0.060,0.000,0.000,0.130,0.000,0.000,
0.000,0.038,0.000,0.000,0.000,0.073,5.419,0.950,0.070,0.000,0.113,2.027,6.723,0.282,0.000,0.000,0.659,4.874,0.124,0.000,0.000,0.036,0.105,0.000,0.000,
0.000,0.038,0.000,0.000,0.000,0.073,5.419,0.950,0.070,0.000,0.113,2.027,6.723,0.282,0.000,0.000,0.659,4.874,0.124,0.000,0.000,0.036,0.105,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.138,0.138,0.119,0.000,0.051,1.432,12.222,0.211,0.055,0.038,0.841,11.661,0.322,0.038,0.000,0.157,0.716,0.061,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.138,0.138,0.119,0.000,0.051,1.432,12.222,0.211,0.055,0.038,0.841,11.661,0.322,0.038,0.000,0.157,0.716,0.061,0.000,
0.000,0.000,0.000,0.048,0.000,0.000,0.088,0.284,0.412,0.084,0.046,0.109,11.744,6.808,0.128,0.000,0.074,2.481,3.978,0.165,0.000,0.000,0.059,0.000,0.000,
0.000,0.000,0.000,0.048,0.000,0.000,0.088,0.284,0.412,0.084,0.046,0.109,11.744,6.808,0.128,0.000,0.074,2.481,3.978,0.165,0.000,0.000,0.059,0.000,0.000,
0.000,0.072,0.093,0.000,0.000,0.105,6.674,4.948,0.298,0.082,0.082,5.986,7.486,0.275,0.000,0.035,0.136,0.301,0.127,0.000,0.054,0.071,0.000,0.000,0.000,
0.000,0.072,0.093,0.000,0.000,0.105,6.674,4.948,0.298,0.082,0.082,5.986,7.486,0.275,0.000,0.035,0.136,0.301,0.127,0.000,0.054,0.071,0.000,0.000,0.000,
0.000,0.070,0.000,0.058,0.000,0.000,0.038,0.542,0.427,0.000,0.000,0.050,12.475,6.211,0.131,0.000,0.070,0.490,1.522,0.129,0.000,0.000,0.000,0.066,0.000,
0.000,0.070,0.000,0.058,0.000,0.000,0.038,0.542,0.427,0.000,0.000,0.050,12.475,6.211,0.131,0.000,0.070,0.490,1.522,0.129,0.000,0.000,0.000,0.066,0.000,
0.000,0.072,0.038,0.000,0.000,0.000,0.000,0.409,0.171,0.075,0.041,0.067,12.242,1.056,0.000,0.154,0.330,9.133,0.545,0.049,0.000,0.045,0.257,0.113,0.000,
0.000,0.072,0.038,0.000,0.000,0.000,0.000,0.409,0.171,0.075,0.041,0.067,12.242,1.056,0.000,0.154,0.330,9.133,0.545,0.049,0.000,0.045,0.257,0.113,0.000,
0.000,0.000,0.110,0.115,0.000,0.000,0.295,8.961,0.772,0.000,0.000,0.272,11.117,1.290,0.045,0.000,0.000,0.091,0.072,0.000,0.000,0.041,0.000,0.000,0.000,
0.000,0.000,0.110,0.115,0.000,0.000,0.295,8.961,0.772,0.000,0.000,0.272,11.117,1.290,0.045,0.000,0.000,0.091,0.072,0.000,0.000,0.041,0.000,0.000,0.000,
0.360,0.100,0.409,0.140,0.000,5.795,1.756,3.325,2.123,0.085,0.167,2.940,5.457,0.125,0.078,0.000,0.108,0.106,0.046,0.000,0.000,0.059,0.000,0.000,0.000,
0.360,0.100,0.409,0.140,0.000,5.795,1.756,3.325,2.123,0.085,0.167,2.940,5.457,0.125,0.078,0.000,0.108,0.106,0.046,0.000,0.000,0.059,0.000,0.000,0.000,
0.000,0.083,3.192,12.800,0.278,0.000,0.036,0.431,1.012,0.135,0.000,0.049,4.779,1.602,0.069,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.115,0.036,0.000,0.083,3.192,12.800,0.278,0.000,0.036,0.431,1.012,0.135,0.000,0.049,4.779,1.602,0.069,0.000,
0.000,0.000,0.000,0.000,0.000,0.038,0.065,0.406,0.069,0.048,0.000,0.595,22.933,0.350,0.061,0.057,0.675,2.952,0.296,0.000,0.042,0.146,0.230,0.065,0.063,
0.000,0.000,0.000,0.000,0.000,0.038,0.065,0.406,0.069,0.048,0.000,0.595,22.933,0.350,0.061,0.057,0.675,2.952,0.296,0.000,0.042,0.146,0.230,0.065,0.063,
0.048,0.000,0.144,0.038,0.000,0.000,0.334,8.580,0.764,0.000,0.000,0.323,17.160,0.960,0.134,0.000,0.000,0.265,0.111,0.057,0.000,0.000,0.000,0.000,0.000,
0.048,0.000,0.144,0.038,0.000,0.000,0.334,8.580,0.764,0.000,0.000,0.323,17.160,0.960,0.134,0.000,0.000,0.265,0.111,0.057,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.052,0.117,0.000,0.000,0.131,12.244,0.549,0.076,0.041,0.079,2.469,0.630,0.036,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.052,0.117,0.000,0.000,0.131,12.244,0.549,0.076,0.041,0.079,2.469,0.630,0.036,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.045,0.000,0.000,0.087,0.415,0.697,0.000,0.000,0.237,18.871,2.024,0.122,0.000,0.049,1.363,0.183,0.000,0.000,0.064,0.047,0.079,0.000,
0.000,0.000,0.000,0.045,0.000,0.000,0.087,0.415,0.697,0.000,0.000,0.237,18.871,2.024,0.122,0.000,0.049,1.363,0.183,0.000,0.000,0.064,0.047,0.079,0.000,
0.000,0.000,0.066,0.038,0.000,0.000,0.166,9.786,0.693,0.000,0.060,0.248,11.723,0.839,0.000,0.000,0.070,0.275,0.175,0.000,0.000,0.000,0.000,0.060,0.000,
0.000,0.000,0.066,0.038,0.000,0.000,0.166,9.786,0.693,0.000,0.060,0.248,11.723,0.839,0.000,0.000,0.070,0.275,0.175,0.000,0.000,0.000,0.000,0.060,0.000,
0.000,0.072,0.063,0.000,0.000,0.000,0.454,5.799,0.250,0.000,0.063,1.045,20.251,0.330,0.000,0.000,0.149,0.170,0.187,0.000,0.055,0.061,0.000,0.000,0.000,
0.000,0.072,0.063,0.000,0.000,0.000,0.454,5.799,0.250,0.000,0.063,1.045,20.251,0.330,0.000,0.000,0.149,0.170,0.187,0.000,0.055,0.061,0.000,0.000,0.000,
0.000,0.209,8.879,0.269,0.000,0.000,0.182,1.202,0.291,0.000,0.000,0.299,9.598,0.317,0.000,0.055,0.049,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.038,0.060,0.121,0.111,0.043,0.000,0.209,8.879,0.269,0.000,0.000,0.182,1.202,0.291,0.000,0.000,0.299,9.598,0.317,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.198,0.000,0.000,0.000,0.000,0.044,0.040,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.288,0.682,0.105,0.000,0.084,13.357,11.322,0.254,0.000,0.000,0.433,0.307,0.000,0.000,0.000,0.061,0.000,0.000,
0.000,0.038,0.000,0.000,0.000,0.000,0.062,0.084,0.090,0.000,0.000,0.135,6.800,0.210,0.000,0.000,0.147,1.025,0.281,0.072,0.000,0.342,13.251,0.283,0.000,
0.000,0.135,6.800,0.210,0.000,0.000,0.147,1.025,0.281,0.072,0.000,0.342,13.251,0.283,0.000,0.000,0.117,0.366,0.064,0.000,0.000,0.000,0.034,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.044,0.099,0.389,0.325,0.083,0.000,0.183,17.888,3.278,0.081,0.042,0.091,1.247,0.864,0.083,0.000,0.000,0.153,0.089,0.000,
0.000,0.000,0.000,0.000,0.000,0.044,0.099,0.389,0.325,0.083,0.000,0.183,17.888,3.278,0.081,0.042,0.091,1.247,0.864,0.083,0.000,0.000,0.153,0.089,0.000,
0.000,0.000,0.036,0.000,0.000,0.042,0.092,5.056,0.378,0.000,0.000,0.119,7.289,4.161,0.145,0.062,0.073,0.621,1.471,0.116,0.000,0.000,0.000,0.036,0.000,
0.000,0.000,0.036,0.000,0.000,0.042,0.092,5.056,0.378,0.000,0.000,0.119,7.289,4.161,0.145,0.062,0.073,0.621,1.471,0.116,0.000,0.000,0.000,0.036,0.000,
0.077,0.810,2.630,0.111,0.000,0.048,0.609,6.745,0.258,0.000,0.090,0.640,17.131,0.344,0.048,0.000,0.153,0.132,0.057,0.044,0.000,0.000,0.000,0.048,0.040,
0.077,0.810,2.630,0.111,0.000,0.048,0.609,6.745,0.258,0.000,0.090,0.640,17.131,0.344,0.048,0.000,0.153,0.132,0.057,0.044,0.000,0.000,0.000,0.048,0.040,
0.036,0.070,0.117,0.117,0.070,0.000,0.043,0.079,0.045,0.000,0.000,0.000,4.373,0.431,0.043,0.000,0.094,0.098,0.045,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.085,0.112,0.000,0.000,0.083,1.266,2.614,0.204,0.000,0.070,9.183,6.779,0.272,0.036,0.070,0.117,0.117,0.070,0.000,0.043,0.079,0.045,0.000,
0.000,0.051,0.309,0.249,0.075,0.000,0.086,0.111,0.193,0.000,0.000,0.092,7.075,5.531,0.084,0.000,0.000,0.188,0.452,0.000,0.000,0.000,0.053,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.248,0.163,0.000,0.000,0.105,9.388,1.459,0.077,0.000,0.051,0.309,0.249,0.075,0.000,0.086,0.111,0.193,0.000,
0.000,0.000,0.048,0.000,0.000,0.082,0.183,0.235,0.185,0.000,0.000,0.384,19.289,1.321,0.051,0.000,0.181,2.171,0.361,0.070,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.048,0.000,0.000,0.082,0.183,0.235,0.185,0.000,0.000,0.384,19.289,1.321,0.051,0.000,0.181,2.171,0.361,0.070,0.000,0.000,0.000,0.000,0.000,
0.088,0.860,1.027,0.036,0.000,3.333,0.771,2.174,0.215,0.000,4.938,1.480,6.686,0.332,0.054,0.000,0.062,0.121,0.000,0.060,0.000,0.000,0.058,0.042,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0.073,7.402,1.545,0.101,0.000,0.088,0.860,1.027,0.036,0.038,3.333,0.771,2.174,0.215,
0.042,3.541,0.615,0.000,0.000,0.000,0.072,0.291,0.000,0.000,0.081,2.722,4.317,0.050,0.000,0.000,2.249,1.285,0.000,0.000,0.000,0.040,0.000,0.000,0.000,
0.000,0.000,0.049,0.060,0.000,0.000,0.000,0.399,0.802,0.000,0.000,0.042,3.541,0.615,0.000,0.000,0.000,0.072,0.291,0.000,0.000,0.081,2.722,4.317,0.050,
0.078,11.402,5.804,0.178,0.066,0.089,0.196,0.604,0.070,0.000,0.000,0.000,3.127,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.059,0.000,0.102,0.076,0.000,0.000,0.000,0.984,1.296,0.106,0.000,0.078,11.402,5.804,0.178,0.000,0.089,0.196,0.604,0.070,0.000,0.000,0.000,3.127,0.115,
0.000,0.000,0.000,0.049,0.000,0.047,0.060,5.298,1.003,0.062,0.000,0.189,14.540,1.049,0.064,0.000,0.149,0.613,0.321,0.036,0.000,0.000,0.000,0.038,0.000,
0.000,0.000,0.000,0.049,0.000,0.047,0.060,5.298,1.003,0.062,0.000,0.189,14.540,1.049,0.064,0.000,0.149,0.613,0.321,0.036,0.000,0.000,0.000,0.038,0.000,
0.000,0.000,0.128,0.256,0.058,0.000,0.000,0.051,0.000,0.036,0.000,0.000,1.782,0.116,0.000,0.000,0.000,0.785,0.053,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.068,0.049,0.000,0.000,0.038,0.205,0.493,0.038,0.000,0.100,7.356,11.856,0.151,0.000,0.000,0.128,0.256,0.058,0.000,0.000,0.051,0.000,0.036,0.000,
0.000,0.072,0.042,0.000,0.000,0.000,0.240,9.720,0.314,0.042,0.000,0.305,14.926,0.545,0.051,0.000,0.065,0.272,0.179,0.000,0.000,0.061,0.059,0.055,0.000,
0.000,0.072,0.042,0.000,0.000,0.000,0.240,9.720,0.314,0.042,0.000,0.305,14.926,0.545,0.051,0.000,0.065,0.272,0.179,0.000,0.000,0.061,0.059,0.055,0.000,
0.000,0.000,0.040,0.067,0.000,0.080,0.319,5.540,0.199,0.000,0.126,0.910,21.224,0.658,0.000,0.000,0.240,0.232,0.117,0.050,0.000,0.090,0.067,0.000,0.000,
0.000,0.000,0.040,0.067,0.000,0.080,0.319,5.540,0.199,0.000,0.126,0.910,21.224,0.658,0.000,0.000,0.240,0.232,0.117,0.050,0.000,0.090,0.067,0.000,0.000,
0.000,0.000,0.077,0.000,0.000,0.000,0.098,0.263,0.323,0.051,0.000,0.088,11.449,8.121,0.101,0.040,0.123,0.323,0.282,0.057,0.000,0.000,0.000,0.045,0.000,
0.000,0.000,0.077,0.000,0.000,0.000,0.098,0.263,0.323,0.051,0.000,0.088,11.449,8.121,0.101,0.040,0.123,0.323,0.282,0.057,0.000,0.000,0.000,0.045,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.218,0.098,0.000,0.000,0.335,14.512,0.768,0.061,0.000,0.171,0.842,0.348,0.046,0.087,0.125,11.273,0.420,0.000,
0.000,0.335,14.512,0.768,0.061,0.000,0.171,0.842,0.348,0.046,0.087,0.125,11.273,0.420,0.000,0.000,0.107,0.324,0.143,0.000,0.000,0.074,0.000,0.000,0.000,
0.000,0.201,0.356,0.078,0.054,0.039,0.186,0.330,0.071,0.000,0.000,0.360,14.638,0.580,0.000,0.000,0.137,0.230,0.099,0.041,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.046,0.000,0.000,0.000,0.151,5.080,0.092,0.000,0.000,0.201,0.356,0.078,0.054,0.039,0.186,0.330,0.071,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.038,0.000,0.000,3.560,8.975,0.111,0.000,0.047,2.417,2.425,0.174,0.036,0.043,0.386,1.738,0.055,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.038,0.000,0.000,3.560,8.975,0.111,0.000,0.047,2.417,2.425,0.174,0.036,0.043,0.386,1.738,0.055,0.000,
0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.120,0.247,0.000,0.040,0.075,10.079,6.271,0.221,0.044,0.188,1.831,7.457,0.284,0.000,0.060,0.179,0.248,0.114,
0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.120,0.247,0.000,0.040,0.075,10.079,6.271,0.221,0.044,0.188,1.831,7.457,0.284,0.000,0.060,0.179,0.248,0.114,
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.058,0.000,0.000,0.079,3.899,0.786,0.050,0.000,0.046,2.344,2.171,0.103,0.000,0.038,0.087,0.066,0.000,
0.000,0.046,2.344,2.171,0.103,0.000,0.038,0.087,0.066,0.000,0.040,0.137,8.254,1.015,0.000,0.000,0.000,0.332,0.302,0.050,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.103,0.150,0.075,0.000,0.000,0.421,1.648,0.079,0.000,0.000,5.234,3.385,0.079,0.000,0.000,0.148,0.122,0.000,0.000,0.000,0.036,0.000,0.000,
0.000,0.000,0.062,0.000,0.000,0.000,0.102,0.109,0.000,0.000,0.000,0.478,7.375,0.079,0.000,0.000,0.103,0.150,0.075,0.000,0.000,0.421,1.648,0.079,0.039,
0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.307,0.101,0.000,0.050,2.166,11.432,0.424,0.040,0.096,5.278,10.637,0.220,0.052,0.040,0.100,0.324,0.050,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.307,0.101,0.000,0.050,2.166,11.432,0.424,0.040,0.096,5.278,10.637,0.220,0.052,0.040,0.100,0.324,0.050,0.000,
