22.67351,-1.23619,-0.47257,0.08249,-0.01245,0.32226,0.89726
22.67351,-1.23619,-0.47257,0.08249,-0.01245,0.32226,0.89726
21.70294,3.03903,-0.66720,0.15737,0.04942,0.21124,0.00094
21.70294,3.03903,-0.66720,0.15737,0.04942,0.21124,0.00094
26.84189,-1.40790,0.31334,0.15197,0.01012,0.08572,0.30818
26.84189,-1.40790,0.31334,0.15197,0.01012,0.08572,0.30818
28.83226,0.84767,-0.84026,0.12298,0.00153,0.10364,0.47060
28.83226,0.84767,-0.84026,0.12298,0.00153,0.10364,0.47060
2.54757,3.12259,-0.23936,0.19685,0.01405,0.05569,0.34777
16.96070,3.05516,-0.27746,0.06748,0.00113,0.25796,0.71544
20.98266,2.24205,0.14842,0.12605,-0.02670,0.35825,0.43883
20.98266,2.24205,0.14842,0.12605,-0.02670,0.35825,0.43883
25.47082,0.48235,0.79947,0.11307,0.02045,0.22821,0.64648
25.47082,0.48235,0.79947,0.11307,0.02045,0.22821,0.64648
11.54947,0.67378,-0.18016,0.12948,-0.01336,0.12414,0.83546
8.87799,0.68018,-0.26772,0.10401,-0.00611,0.10070,0.81357
25.73411,2.38487,0.33619,0.20819,0.01846,0.29372,0.00000
25.73411,2.38487,0.33619,0.20819,0.01846,0.29372,0.00000
30.31175,-0.72545,0.85810,0.11159,0.00816,0.11421,0.74515
0.77824,-0.73932,0.76786,0.30621,0.00000,0.00000,0.18595
6.39577,0.79683,-0.81178,0.12047,0.02120,0.11760,0.06177
21.34497,0.84667,-0.80996,0.14830,-0.01912,0.17210,0.01137
21.79873,1.39795,-0.32251,0.30755,0.05660,0.44068,0.00000
21.79873,1.39795,-0.32251,0.30755,0.05660,0.44068,0.00000
2.63666,2.82843,-0.28733,0.08812,-0.01773,0.06652,0.94773
17.77865,2.89604,-0.34499,0.29980,-0.03713,0.23196,0.80329
20.49271,2.50863,0.05122,0.22792,0.05085,0.32685,0.00629
20.49271,2.50863,0.05122,0.22792,0.05085,0.32685,0.00629
25.40026,2.77388,-0.59880,0.29105,0.02207,0.15550,0.15235
25.40026,2.77388,-0.59880,0.29105,0.02207,0.15550,0.15235
13.12107,2.64161,0.61401,0.13884,-0.00054,0.30007,0.04019
12.56247,2.64041,0.54185,0.11112,0.00741,0.19605,0.98133
23.44530,1.86806,0.01027,0.40965,0.03498,0.12943,0.00000
23.44530,1.86806,0.01027,0.40965,0.03498,0.12943,0.00000
12.76855,2.28560,0.57760,0.26159,0.00335,0.09151,0.97976
13.24369,2.28554,0.51429,0.27253,0.01605,0.11895,0.83433
15.06260,2.49904,0.09394,0.15014,0.02957,0.12087,0.30427
15.06260,2.49904,0.09394,0.15014,0.02957,0.12087,0.30427
4.96498,-2.62412,-0.53761,0.43059,-0.02014,0.11853,0.01698
20.97760,-2.63079,-0.59527,0.18073,-0.00931,0.23107,0.75965
21.08088,2.95675,-0.17206,0.14751,0.00202,0.27460,0.54686
21.08088,2.95675,-0.17206,0.14751,0.00202,0.27460,0.54686
22.36422,-1.93525,0.75670,0.17984,0.04751,0.31961,0.34829
5.98357,-1.94573,0.70384,0.09572,0.01166,0.07587,0.36826
6.77368,0.90857,-0.71022,0.24714,-0.05256,0.29552,0.92569
20.77044,0.91129,-0.78043,0.28321,-0.10988,0.30329,0.32811
14.72774,0.26917,0.16559,0.31709,0.00280,0.11143,0.63046
4.63962,0.29198,0.10808,0.21463,0.00857,0.12225,0.58504
16.49777,2.06455,-0.29761,0.21142,0.11817,0.24882,0.04518
16.49777,2.06455,-0.29761,0.21142,0.11817,0.24882,0.04518
4.42875,2.41173,-0.04198,0.24148,-0.01375,0.06149,0.00688
17.19118,2.41367,-0.11203,0.09682,-0.00141,0.08769,0.90171
1.10123,2.81628,-0.66016,0.12076,-0.03067,0.14988,0.96309
28.11901,2.81244,-0.72939,0.11327,-0.00694,0.18933,0.73992
25.53865,1.82790,-0.56014,0.13966,-0.01006,0.09889,0.00402
25.53865,1.82790,-0.56014,0.13966,-0.01006,0.09889,0.00402
9.28698,0.18857,-0.58973,0.11051,0.01755,0.21568,0.94036
12.19890,0.20396,-0.61971,0.27087,0.03371,0.23392,0.00000
24.90513,1.82760,-0.51383,0.13261,-0.03358,0.37593,0.00000
24.90513,1.82760,-0.51383,0.13261,-0.03358,0.37593,0.00000
21.49278,-1.98645,0.38413,0.29614,0.21956,0.59867,0.00000
